,State_Name,year_month,State Code,AQI
0,Alabama,2020-01,1.0,29.538732394366196
1,Alabama,2020-02,1.0,28.063432835820894
2,Alabama,2020-03,1.0,37.69607843137255
3,Alabama,2020-04,1.0,41.85820895522388
4,Alabama,2020-05,1.0,40.17632850241546
5,Alabama,2020-06,1.0,39.972010178117046
6,Alabama,2020-07,1.0,35.68599033816425
7,Alabama,2020-08,1.0,39.25319693094629
8,Alabama,2020-09,1.0,36.09138381201044
9,Alabama,2020-10,1.0,37.14179104477612
10,Alabama,2020-11,1.0,38.77972027972028
11,Alabama,2020-12,1.0,40.21768707482993
12,Alabama,2021-01,1.0,31.35830618892508
13,Alabama,2021-02,1.0,32.91166077738516
14,Alabama,2021-03,1.0,42.92439024390244
15,Alabama,2021-04,1.0,45.835443037974684
16,Alabama,2021-05,1.0,43.13106796116505
17,Alabama,2021-06,1.0,36.2286432160804
18,Alabama,2021-07,1.0,34.806267806267805
19,Alabama,2021-08,1.0,35.724137931034484
20,Alaska,2020-01,2.0,38.26168224299065
21,Alaska,2020-02,2.0,25.70854271356784
22,Alaska,2020-03,2.0,23.460093896713616
23,Alaska,2020-04,2.0,22.44390243902439
24,Alaska,2020-05,2.0,22.057416267942585
25,Alaska,2020-06,2.0,16.25
26,Alaska,2020-07,2.0,16.85945945945946
27,Alaska,2020-08,2.0,15.285714285714286
28,Alaska,2020-09,2.0,17.220338983050848
29,Alaska,2020-10,2.0,25.626373626373628
30,Alaska,2020-11,2.0,35.61666666666667
31,Alaska,2020-12,2.0,32.05494505494506
32,Alaska,2021-01,2.0,45.66451612903226
33,Alaska,2021-02,2.0,35.892857142857146
34,Alaska,2021-03,2.0,28.780645161290323
35,Alaska,2021-04,2.0,29.29861111111111
36,Alaska,2021-05,2.0,23.941935483870967
37,Alaska,2021-06,2.0,20.729166666666668
38,Alaska,2021-07,2.0,23.0625
39,Alaska,2021-08,2.0,23.612903225806452
40,Alaska,2021-09,2.0,27.433333333333334
41,Arizona,2020-01,4.0,38.81592039800995
42,Arizona,2020-02,4.0,45.86206896551724
43,Arizona,2020-03,4.0,44.865671641791046
44,Arizona,2020-04,4.0,54.59487179487179
45,Arizona,2020-05,4.0,54.81203007518797
46,Arizona,2020-06,4.0,51.58961038961039
47,Arizona,2020-07,4.0,50.875
48,Arizona,2020-08,4.0,70.6029776674938
49,Arizona,2020-09,4.0,55.30769230769231
50,Arizona,2020-10,4.0,62.30521091811414
51,Arizona,2020-11,4.0,47.450520833333336
52,Arizona,2020-12,4.0,43.29032258064516
53,Arizona,2021-01,4.0,48.255376344086024
54,Arizona,2021-02,4.0,41.26721763085399
55,Arizona,2021-03,4.0,54.58646616541353
56,Arizona,2021-04,4.0,62.59383033419023
57,Arizona,2021-05,4.0,57.4975
58,Arizona,2021-06,4.0,58.741602067183464
59,Arizona,2021-07,4.0,54.69674185463659
60,Arizona,2021-08,4.0,47.66334164588529
61,Arizona,2021-09,4.0,44.802564102564105
62,Arizona,2021-10,4.0,22.6875
63,Arkansas,2020-01,5.0,30.748953974895397
64,Arkansas,2020-02,5.0,29.93607305936073
65,Arkansas,2020-03,5.0,34.65966386554622
66,Arkansas,2020-04,5.0,37.94117647058823
67,Arkansas,2020-05,5.0,35.86440677966102
68,Arkansas,2020-06,5.0,48.07109004739336
69,Arkansas,2020-07,5.0,38.208510638297874
70,Arkansas,2020-08,5.0,39.65145228215768
71,Arkansas,2020-09,5.0,37.53508771929825
72,Arkansas,2020-10,5.0,33.3771186440678
73,Arkansas,2020-11,5.0,34.585152838427945
74,Arkansas,2020-12,5.0,33.42553191489362
75,Arkansas,2021-01,5.0,30.766666666666666
76,Arkansas,2021-02,5.0,36.27804878048781
77,Arkansas,2021-03,5.0,40.042735042735046
78,Arkansas,2021-04,5.0,39.9825327510917
79,Arkansas,2021-05,5.0,37.489626556016596
80,Arkansas,2021-06,5.0,41.52173913043478
81,Arkansas,2021-07,5.0,46.05128205128205
82,Arkansas,2021-08,5.0,44.8771186440678
83,Arkansas,2021-09,5.0,44.84924623115578
84,Arkansas,2021-10,5.0,3.0
85,California,2020-01,6.0,46.355514479359215
86,California,2020-02,6.0,47.12270341207349
87,California,2020-03,6.0,40.11409395973154
88,California,2020-04,6.0,41.44914718888187
89,California,2020-05,6.0,49.54017305315204
90,California,2020-06,6.0,47.85376756066411
91,California,2020-07,6.0,55.73374613003096
92,California,2020-08,6.0,80.11919315403424
93,California,2020-09,6.0,107.30239898989899
94,California,2020-10,6.0,75.83709579011592
95,California,2020-11,6.0,52.01449275362319
96,California,2020-12,6.0,53.46861669713589
97,California,2021-01,6.0,49.577070063694265
98,California,2021-02,6.0,44.22899159663866
99,California,2021-03,6.0,43.33290816326531
100,California,2021-04,6.0,50.29888084265964
101,California,2021-05,6.0,48.37861915367483
102,California,2021-06,6.0,50.194136291600636
103,California,2021-07,6.0,59.81166837256909
104,California,2021-08,6.0,81.68376068376068
105,California,2021-09,6.0,62.44549125168237
106,California,2021-10,6.0,43.93827160493827
107,California,2021-11,6.0,36.73684210526316
108,Colorado,2020-01,8.0,35.11731843575419
109,Colorado,2020-02,8.0,38.06635071090047
110,Colorado,2020-03,8.0,37.7820324005891
111,Colorado,2020-04,8.0,40.589622641509436
112,Colorado,2020-05,8.0,46.442622950819676
113,Colorado,2020-06,8.0,48.04012345679013
114,Colorado,2020-07,8.0,47.9312865497076
115,Colorado,2020-08,8.0,66.44381223328591
116,Colorado,2020-09,8.0,52.113263785394935
117,Colorado,2020-10,8.0,45.015514809590975
118,Colorado,2020-11,8.0,35.695454545454545
119,Colorado,2020-12,8.0,34.65035971223021
120,Colorado,2021-01,8.0,38.82551319648094
121,Colorado,2021-02,8.0,39.278955954323
122,Colorado,2021-03,8.0,43.06470588235294
123,Colorado,2021-04,8.0,43.19515885022693
124,Colorado,2021-05,8.0,44.39737991266376
125,Colorado,2021-06,8.0,54.00751879699248
126,Colorado,2021-07,8.0,74.44093178036606
127,Colorado,2021-08,8.0,68.71204188481676
128,Colorado,2021-09,8.0,41.91847826086956
129,Colorado,2021-10,8.0,22.955555555555556
130,Connecticut,2020-01,9.0,35.086021505376344
131,Connecticut,2020-02,9.0,37.367816091954026
132,Connecticut,2020-03,9.0,40.02439024390244
133,Connecticut,2020-04,9.0,41.90212765957447
134,Connecticut,2020-05,9.0,40.939516129032256
135,Connecticut,2020-06,9.0,48.791666666666664
136,Connecticut,2020-07,9.0,51.23790322580645
137,Connecticut,2020-08,9.0,47.69827586206897
138,Connecticut,2020-09,9.0,35.01276595744681
139,Connecticut,2020-10,9.0,30.816216216216215
140,Connecticut,2020-11,9.0,38.111111111111114
141,Connecticut,2020-12,9.0,38.016129032258064
142,Connecticut,2021-01,9.0,35.432432432432435
143,Connecticut,2021-02,9.0,37.8780487804878
144,Connecticut,2021-03,9.0,41.84426229508197
145,Connecticut,2021-04,9.0,43.273109243697476
146,Connecticut,2021-05,9.0,44.21138211382114
147,Connecticut,2021-06,9.0,53.60683760683761
148,Connecticut,2021-07,9.0,31.441176470588236
149,Connecticut,2021-08,9.0,37.935483870967744
150,Country Of Mexico,2020-01,80.0,33.096774193548384
151,Country Of Mexico,2020-02,80.0,38.275862068965516
152,Country Of Mexico,2020-03,80.0,38.193548387096776
153,Country Of Mexico,2020-04,80.0,49.833333333333336
154,Country Of Mexico,2020-05,80.0,59.92
155,Country Of Mexico,2020-10,80.0,93.25806451612904
156,Country Of Mexico,2020-11,80.0,116.13333333333334
157,Country Of Mexico,2020-12,80.0,128.70967741935485
158,Country Of Mexico,2021-01,80.0,106.90322580645162
159,Country Of Mexico,2021-02,80.0,85.96428571428571
160,Country Of Mexico,2021-03,80.0,70.03225806451613
161,Country Of Mexico,2021-04,80.0,53.666666666666664
162,Country Of Mexico,2021-05,80.0,58.32258064516129
163,Country Of Mexico,2021-06,80.0,63.833333333333336
164,Country Of Mexico,2021-07,80.0,56.774193548387096
165,Country Of Mexico,2021-08,80.0,57.41935483870968
166,Country Of Mexico,2021-09,80.0,64.36666666666666
167,Country Of Mexico,2021-10,80.0,84.09677419354838
168,Delaware,2020-01,10.0,37.225806451612904
169,Delaware,2020-02,10.0,38.0
170,Delaware,2020-03,10.0,40.56989247311828
171,Delaware,2020-04,10.0,42.15555555555556
172,Delaware,2020-05,10.0,39.56989247311828
173,Delaware,2020-06,10.0,45.666666666666664
174,Delaware,2020-07,10.0,47.88172043010753
175,Delaware,2020-08,10.0,39.38709677419355
176,Delaware,2020-09,10.0,34.5
177,Delaware,2020-10,10.0,32.77173913043478
178,Delaware,2020-11,10.0,39.6
179,Delaware,2020-12,10.0,38.53333333333333
180,Delaware,2021-01,10.0,39.806451612903224
181,Delaware,2021-02,10.0,40.075
182,Delaware,2021-03,10.0,40.35164835164835
183,Delaware,2021-04,10.0,43.833333333333336
184,Delaware,2021-05,10.0,46.88172043010753
185,Delaware,2021-06,10.0,3.0
186,District Of Columbia,2020-01,11.0,36.67741935483871
187,District Of Columbia,2020-02,11.0,38.13793103448276
188,District Of Columbia,2020-03,11.0,38.32258064516129
189,District Of Columbia,2020-04,11.0,41.56666666666667
190,District Of Columbia,2020-05,11.0,40.225806451612904
191,District Of Columbia,2020-06,11.0,48.4
192,District Of Columbia,2020-07,11.0,58.96774193548387
193,District Of Columbia,2020-08,11.0,43.45161290322581
194,District Of Columbia,2020-09,11.0,36.233333333333334
195,District Of Columbia,2020-10,11.0,34.74193548387097
196,District Of Columbia,2020-11,11.0,43.266666666666666
197,District Of Columbia,2020-12,11.0,37.645161290322584
198,District Of Columbia,2021-01,11.0,40.774193548387096
199,District Of Columbia,2021-02,11.0,57.0
200,District Of Columbia,2021-03,11.0,45.67741935483871
201,District Of Columbia,2021-04,11.0,48.233333333333334
202,District Of Columbia,2021-05,11.0,52.96774193548387
203,District Of Columbia,2021-06,11.0,49.2
204,District Of Columbia,2021-07,11.0,66.29032258064517
205,District Of Columbia,2021-08,11.0,54.935483870967744
206,District Of Columbia,2021-09,11.0,43.06666666666667
207,District Of Columbia,2021-10,11.0,5.0
208,Florida,2020-01,12.0,37.55722639933166
209,Florida,2020-02,12.0,36.70497737556561
210,Florida,2020-03,12.0,40.50735930735931
211,Florida,2020-04,12.0,46.89799635701275
212,Florida,2020-05,12.0,42.29432013769363
213,Florida,2020-06,12.0,38.13143872113677
214,Florida,2020-07,12.0,37.17223650385604
215,Florida,2020-08,12.0,32.335064935064935
216,Florida,2020-09,12.0,32.84566210045662
217,Florida,2020-10,12.0,33.19039451114923
218,Florida,2020-11,12.0,33.53445229681979
219,Florida,2020-12,12.0,36.730050933786075
220,Florida,2021-01,12.0,36.9485049833887
221,Florida,2021-02,12.0,34.396471680594246
222,Florida,2021-03,12.0,39.545529801324506
223,Florida,2021-04,12.0,45.415239726027394
224,Florida,2021-05,12.0,42.128311258278146
225,Florida,2021-06,12.0,31.804647160068846
226,Florida,2021-07,12.0,24.753623188405797
227,Florida,2021-08,12.0,26.372881355932204
228,Georgia,2020-01,13.0,28.99826388888889
229,Georgia,2020-02,13.0,28.067039106145252
230,Georgia,2020-03,13.0,39.200247218788626
231,Georgia,2020-04,13.0,39.955414012738856
232,Georgia,2020-05,13.0,36.73762376237624
233,Georgia,2020-06,13.0,37.62830687830688
234,Georgia,2020-07,13.0,36.711313394018205
235,Georgia,2020-08,13.0,35.12738853503185
236,Georgia,2020-09,13.0,32.410526315789475
237,Georgia,2020-10,13.0,33.74226804123711
238,Georgia,2020-11,13.0,34.024299065420564
239,Georgia,2020-12,13.0,39.99820143884892
240,Georgia,2021-01,13.0,34.60861423220974
241,Georgia,2021-02,13.0,33.19340659340659
242,Georgia,2021-03,13.0,43.830357142857146
243,Georgia,2021-04,13.0,47.11313394018205
244,Georgia,2021-05,13.0,42.262515262515265
245,Georgia,2021-06,13.0,34.91881443298969
246,Georgia,2021-07,13.0,38.197560975609754
247,Georgia,2021-08,13.0,38.39342105263158
248,Georgia,2021-09,13.0,24.681564245810055
249,Georgia,2021-10,13.0,31.29032258064516
250,Hawaii,2020-01,15.0,22.193548387096776
251,Hawaii,2020-02,15.0,21.71153846153846
252,Hawaii,2020-03,15.0,20.5
253,Hawaii,2020-04,15.0,17.95
254,Hawaii,2020-05,15.0,17.919354838709676
255,Hawaii,2020-06,15.0,19.858333333333334
256,Hawaii,2020-07,15.0,15.870967741935484
257,Hawaii,2020-08,15.0,14.774193548387096
258,Hawaii,2020-09,15.0,14.588235294117647
259,Hawaii,2020-10,15.0,18.991935483870968
260,Hawaii,2020-11,15.0,19.4
261,Hawaii,2020-12,15.0,21.612903225806452
262,Hawaii,2021-01,15.0,35.95161290322581
263,Hawaii,2021-02,15.0,31.035714285714285
264,Hawaii,2021-03,15.0,30.75
265,Hawaii,2021-04,15.0,23.833333333333332
266,Hawaii,2021-05,15.0,19.443548387096776
267,Hawaii,2021-06,15.0,15.441666666666666
268,Hawaii,2021-07,15.0,0.71875
269,Hawaii,2021-08,15.0,6.387096774193548
270,Hawaii,2021-09,15.0,7.7
271,Idaho,2020-01,16.0,28.80267558528428
272,Idaho,2020-02,16.0,29.2
273,Idaho,2020-03,16.0,24.687919463087248
274,Idaho,2020-04,16.0,23.03979238754325
275,Idaho,2020-05,16.0,21.260204081632654
276,Idaho,2020-06,16.0,19.254937163375224
277,Idaho,2020-07,16.0,27.87331081081081
278,Idaho,2020-08,16.0,45.01061946902655
279,Idaho,2020-09,16.0,66.38909090909091
280,Idaho,2020-10,16.0,38.8515205724508
281,Idaho,2020-11,16.0,37.0939226519337
282,Idaho,2020-12,16.0,39.11964285714286
283,Idaho,2021-01,16.0,35.922413793103445
284,Idaho,2021-02,16.0,27.35902255639098
285,Idaho,2021-03,16.0,30.152801358234296
286,Idaho,2021-04,16.0,27.293594306049823
287,Idaho,2021-05,16.0,22.98784722222222
288,Idaho,2021-06,16.0,26.822580645161292
289,Idaho,2021-07,16.0,74.47741935483872
290,Idaho,2021-08,16.0,61.909677419354836
291,Idaho,2021-09,16.0,43.736486486486484
292,Illinois,2020-01,17.0,35.5716723549488
293,Illinois,2020-02,17.0,33.56552962298025
294,Illinois,2020-03,17.0,38.94492753623189
295,Illinois,2020-04,17.0,42.58740157480315
296,Illinois,2020-05,17.0,40.27407407407407
297,Illinois,2020-06,17.0,57.3391557496361
298,Illinois,2020-07,17.0,49.319241982507286
299,Illinois,2020-08,17.0,42.554455445544555
300,Illinois,2020-09,17.0,37.15620437956204
301,Illinois,2020-10,17.0,34.3497191011236
302,Illinois,2020-11,17.0,33.88811188811189
303,Illinois,2020-12,17.0,40.18487394957983
304,Illinois,2021-01,17.0,31.90947666195191
305,Illinois,2021-02,17.0,33.82737169517885
306,Illinois,2021-03,17.0,35.83990442054958
307,Illinois,2021-04,17.0,37.06973848069738
308,Illinois,2021-05,17.0,37.36154776299879
309,Illinois,2021-06,17.0,46.71197007481297
310,Illinois,2021-07,17.0,44.96774193548387
311,Illinois,2021-08,17.0,43.45932415519399
312,Illinois,2021-09,17.0,39.300400534045394
313,Illinois,2021-10,17.0,31.67321178120617
314,Illinois,2021-11,17.0,3.0
315,Indiana,2020-01,18.0,32.95124481327801
316,Indiana,2020-02,18.0,35.57888888888889
317,Indiana,2020-03,18.0,35.82224532224532
318,Indiana,2020-04,18.0,39.74809989142237
319,Indiana,2020-05,18.0,37.21511017838405
320,Indiana,2020-06,18.0,51.482948294829484
321,Indiana,2020-07,18.0,46.8391167192429
322,Indiana,2020-08,18.0,39.567539267015704
323,Indiana,2020-09,18.0,36.47665580890337
324,Indiana,2020-10,18.0,31.52436440677966
325,Indiana,2020-11,18.0,34.21800433839479
326,Indiana,2020-12,18.0,34.870698644421275
327,Indiana,2021-01,18.0,31.501960784313727
328,Indiana,2021-02,18.0,39.51843817787419
329,Indiana,2021-03,18.0,37.047856430707874
330,Indiana,2021-04,18.0,40.111675126903556
331,Indiana,2021-05,18.0,39.993170731707316
332,Indiana,2021-06,18.0,44.24016563146998
333,Indiana,2021-07,18.0,47.228338430173295
334,Indiana,2021-08,18.0,43.64480322906155
335,Indiana,2021-09,18.0,39.2671568627451
336,Indiana,2021-10,18.0,29.728070175438596
337,Iowa,2020-01,19.0,39.14366197183099
338,Iowa,2020-02,19.0,34.64
339,Iowa,2020-03,19.0,35.44444444444444
340,Iowa,2020-04,19.0,39.858560794044664
341,Iowa,2020-05,19.0,34.22572815533981
342,Iowa,2020-06,19.0,43.280701754385966
343,Iowa,2020-07,19.0,39.62621359223301
344,Iowa,2020-08,19.0,37.229268292682924
345,Iowa,2020-09,19.0,31.39
346,Iowa,2020-10,19.0,32.44038929440389
347,Iowa,2020-11,19.0,34.665625
348,Iowa,2020-12,19.0,42.00923076923077
349,Iowa,2021-01,19.0,43.48022598870057
350,Iowa,2021-02,19.0,44.21103896103896
351,Iowa,2021-03,19.0,40.318734793187346
352,Iowa,2021-04,19.0,39.854636591478695
353,Iowa,2021-05,19.0,36.44202898550725
354,Iowa,2021-06,19.0,45.140306122448976
355,Iowa,2021-07,19.0,51.61916461916462
356,Iowa,2021-08,19.0,44.09725685785536
357,Iowa,2021-09,19.0,39.06
358,Iowa,2021-10,19.0,32.473118279569896
359,Iowa,2021-11,19.0,1.0
360,Kansas,2020-01,20.0,28.24922118380062
361,Kansas,2020-02,20.0,29.036789297658864
362,Kansas,2020-03,20.0,31.523364485981308
363,Kansas,2020-04,20.0,41.138297872340424
364,Kansas,2020-05,20.0,33.096875
365,Kansas,2020-06,20.0,46.99032258064516
366,Kansas,2020-07,20.0,40.83050847457627
367,Kansas,2020-08,20.0,39.57586206896552
368,Kansas,2020-09,20.0,37.08391608391609
369,Kansas,2020-10,20.0,37.46
370,Kansas,2020-11,20.0,31.785714285714285
371,Kansas,2020-12,20.0,32.06875
372,Kansas,2021-01,20.0,35.5945945945946
373,Kansas,2021-02,20.0,33.59285714285714
374,Kansas,2021-03,20.0,36.88709677419355
375,Kansas,2021-04,20.0,40.60333333333333
376,Kansas,2021-05,20.0,32.11003236245955
377,Kansas,2021-06,20.0,44.68333333333333
378,Kansas,2021-07,20.0,1.0
379,Kentucky,2020-01,21.0,31.08438818565401
380,Kentucky,2020-02,21.0,31.029411764705884
381,Kentucky,2020-03,21.0,35.6848635235732
382,Kentucky,2020-04,21.0,40.96632124352332
383,Kentucky,2020-05,21.0,36.90535491905355
384,Kentucky,2020-06,21.0,45.63068920676203
385,Kentucky,2020-07,21.0,40.468193384223916
386,Kentucky,2020-08,21.0,36.59473023839398
387,Kentucky,2020-09,21.0,33.521907216494846
388,Kentucky,2020-10,21.0,30.6875
389,Kentucky,2020-11,21.0,35.120507399577164
390,Kentucky,2020-12,21.0,38.32443531827516
391,Kentucky,2021-01,21.0,29.9184
392,Kentucky,2021-02,21.0,34.86206896551724
393,Kentucky,2021-03,21.0,40.10507246376812
394,Kentucky,2021-04,21.0,42.20880503144654
395,Kentucky,2021-05,21.0,41.831932773109244
396,Kentucky,2021-06,21.0,39.432330827067666
397,Kentucky,2021-07,21.0,40.92335766423358
398,Kentucky,2021-08,21.0,36.49186991869919
399,Kentucky,2021-09,21.0,37.28
400,Kentucky,2021-10,21.0,28.976
401,Louisiana,2020-01,22.0,31.52912621359223
402,Louisiana,2020-02,22.0,33.251736111111114
403,Louisiana,2020-03,22.0,35.980551053484604
404,Louisiana,2020-04,22.0,42.34395973154363
405,Louisiana,2020-05,22.0,41.33387622149837
406,Louisiana,2020-06,22.0,40.81512605042017
407,Louisiana,2020-07,22.0,35.220421393841164
408,Louisiana,2020-08,22.0,38.20792079207921
409,Louisiana,2020-09,22.0,33.84146341463415
410,Louisiana,2020-10,22.0,35.41245791245791
411,Louisiana,2020-11,22.0,34.09243697478992
412,Louisiana,2020-12,22.0,33.5311475409836
413,Louisiana,2021-01,22.0,31.631901840490798
414,Louisiana,2021-02,22.0,31.69434628975265
415,Louisiana,2021-03,22.0,35.82103610675039
416,Louisiana,2021-04,22.0,38.57698541329011
417,Louisiana,2021-05,22.0,37.36517719568567
418,Louisiana,2021-06,22.0,31.189406099518457
419,Louisiana,2021-07,22.0,34.328990228013026
420,Louisiana,2021-08,22.0,37.62988115449915
421,Louisiana,2021-09,22.0,36.62062256809339
422,Louisiana,2021-10,22.0,36.9349593495935
423,Louisiana,2021-11,22.0,5.5
424,Maine,2020-01,23.0,32.66153846153846
425,Maine,2020-02,23.0,36.78538812785388
426,Maine,2020-03,23.0,41.06810035842294
427,Maine,2020-04,23.0,40.50557620817844
428,Maine,2020-05,23.0,38.32786885245902
429,Maine,2020-06,23.0,36.35117056856188
430,Maine,2020-07,23.0,32.08417508417509
431,Maine,2020-08,23.0,32.407766990291265
432,Maine,2020-09,23.0,29.006666666666668
433,Maine,2020-10,23.0,25.030434782608694
434,Maine,2020-11,23.0,29.425837320574164
435,Maine,2020-12,23.0,28.11
436,Maine,2021-01,23.0,29.47906976744186
437,Maine,2021-02,23.0,34.866359447004605
438,Maine,2021-03,23.0,41.267100977198695
439,Maine,2021-04,23.0,40.23232323232323
440,Maine,2021-05,23.0,38.96116504854369
441,Maine,2021-06,23.0,43.71
442,Maine,2021-07,23.0,31.97741935483871
443,Maine,2021-08,23.0,36.284789644012946
444,Maine,2021-09,23.0,28.073333333333334
445,Maine,2021-10,23.0,23.029556650246306
446,Maine,2021-11,23.0,2.0
447,Maryland,2020-01,24.0,27.830409356725145
448,Maryland,2020-02,24.0,30.157894736842106
449,Maryland,2020-03,24.0,35.52258064516129
